feature,descriptor,group,importance,dataset,model
tree10__iqr_norm,iqr_norm,marginal_statistical,0.0002264842532354168,California,Random Forest
tree10__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0007008316465755173,California,Random Forest
tree10__cell_entropy,cell_entropy,marginal_informational,5.579965901295173e-05,California,Random Forest
tree10__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,7.347388786947418e-05,California,Random Forest
tree10__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.00016327693093265758,California,Random Forest
tree10__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.00023151130339424473,California,Random Forest
tree10__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.00014132831265815552,California,Random Forest
tree10__mahalanobis,mahalanobis,interaction_statistical,0.0006757384806514759,California,Random Forest
tree10__covariance_trace,covariance_trace,interaction_statistical,0.00013049110106118722,California,Random Forest
tree10__covariance_logdet,covariance_logdet,interaction_statistical,0.00016491084948532637,California,Random Forest
tree10__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.0002660501419976374,California,Random Forest
tree10__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.00017548032447699878,California,Random Forest
tree10__covariance_condition_number,covariance_condition_number,interaction_statistical,0.0002719320788968098,California,Random Forest
tree10__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0002610589250338874,California,Random Forest
tree10__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.00018291323945885212,California,Random Forest
tree10__total_correlation,total_correlation,interaction_informational,0.0001583360963845614,California,Random Forest
tree10__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.00022436031074399304,California,Random Forest
tree10__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.00016352037391214116,California,Random Forest
tree10__log_count,log_count,base,0.00013554221424211848,California,Random Forest
tree10__density,density,base,8.898027182394628e-05,California,Random Forest
tree10__n_beyond_2std,n_beyond_2std,base,0.0001903446229912365,California,Random Forest
tree10__partition_agreement_count,partition_agreement_count,base,0.00021714134942764745,California,Random Forest
tree10__leaf_depth,leaf_depth,base,0.0,California,Random Forest
tree11__dist_to_mean,dist_to_mean,point_based,0.0005307442353798762,California,Random Forest
tree11__normalized_dist,normalized_dist,point_based,0.001060589667215693,California,Random Forest
tree11__cosine_dist,cosine_dist,point_based,0.0009170022346843766,California,Random Forest
tree11__dist_to_median,dist_to_median,point_based,0.0005735452799257183,California,Random Forest
tree11__log_likelihood,log_likelihood,point_based,0.0008031055193949649,California,Random Forest
tree11__local_outlier_factor_score,local_outlier_factor_score,point_based,0.002153297922279798,California,Random Forest
tree11__knn_distance_k,knn_distance_k,point_based,0.0007384013520013052,California,Random Forest
tree11__out_of_range_count,out_of_range_count,point_based,0.0018401987553397859,California,Random Forest
tree11__mean_norm,mean_norm,marginal_statistical,4.832207882268223e-05,California,Random Forest
tree11__std_norm,std_norm,marginal_statistical,7.932715214290938e-05,California,Random Forest
tree11__skew_norm,skew_norm,marginal_statistical,1.5176578774537464e-05,California,Random Forest
tree11__kurtosis_norm,kurtosis_norm,marginal_statistical,2.8967442172999278e-05,California,Random Forest
tree11__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,2.5113200875911054e-05,California,Random Forest
tree11__iqr_norm,iqr_norm,marginal_statistical,6.397604243073851e-05,California,Random Forest
tree11__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,4.173886450095732e-06,California,Random Forest
tree11__cell_entropy,cell_entropy,marginal_informational,3.0869626690501744e-05,California,Random Forest
tree11__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,2.384156759370918e-05,California,Random Forest
tree11__marginal_entropy_std,marginal_entropy_std,marginal_informational,2.195535380850348e-05,California,Random Forest
tree11__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,6.499861886145095e-05,California,Random Forest
tree11__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,1.7651692059208613e-05,California,Random Forest
tree11__mahalanobis,mahalanobis,interaction_statistical,0.0007814309404476357,California,Random Forest
tree11__covariance_trace,covariance_trace,interaction_statistical,8.800128210312622e-05,California,Random Forest
tree11__covariance_logdet,covariance_logdet,interaction_statistical,4.525594992409261e-05,California,Random Forest
tree11__mean_abs_correlation,mean_abs_correlation,interaction_statistical,4.901081810314227e-05,California,Random Forest
tree11__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,6.141757173476242e-05,California,Random Forest
tree11__covariance_condition_number,covariance_condition_number,interaction_statistical,8.494980349050115e-05,California,Random Forest
tree11__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.00010340210417243805,California,Random Forest
tree11__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,4.76494900956918e-05,California,Random Forest
tree11__total_correlation,total_correlation,interaction_informational,2.5773353114890808e-05,California,Random Forest
tree11__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,2.749212244353111e-05,California,Random Forest
tree11__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,5.71897998849726e-05,California,Random Forest
tree11__log_count,log_count,base,9.361306304255098e-05,California,Random Forest
tree11__density,density,base,5.6853938596588404e-05,California,Random Forest
tree11__n_beyond_2std,n_beyond_2std,base,0.00012579992804525957,California,Random Forest
tree11__partition_agreement_count,partition_agreement_count,base,0.00012736389466998626,California,Random Forest
tree11__leaf_depth,leaf_depth,base,0.0,California,Random Forest
tree12__dist_to_mean,dist_to_mean,point_based,0.0006989899537537674,California,Random Forest
tree12__normalized_dist,normalized_dist,point_based,0.000608241668567586,California,Random Forest
tree12__cosine_dist,cosine_dist,point_based,0.0009933536644610875,California,Random Forest
tree12__dist_to_median,dist_to_median,point_based,0.0006152668463927984,California,Random Forest
tree12__log_likelihood,log_likelihood,point_based,0.0005629625403809818,California,Random Forest
tree12__local_outlier_factor_score,local_outlier_factor_score,point_based,0.001845987015743496,California,Random Forest
tree12__knn_distance_k,knn_distance_k,point_based,0.0008453322979812045,California,Random Forest
tree12__out_of_range_count,out_of_range_count,point_based,0.002491019043088721,California,Random Forest
tree12__mean_norm,mean_norm,marginal_statistical,2.192447796286056e-05,California,Random Forest
tree12__std_norm,std_norm,marginal_statistical,3.280063764887027e-05,California,Random Forest
tree12__skew_norm,skew_norm,marginal_statistical,1.9296025991743703e-05,California,Random Forest
tree12__kurtosis_norm,kurtosis_norm,marginal_statistical,8.306974746803773e-05,California,Random Forest
tree12__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,2.034552651458624e-05,California,Random Forest
tree12__iqr_norm,iqr_norm,marginal_statistical,3.4331217968349154e-05,California,Random Forest
tree12__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,3.56052137227792e-05,California,Random Forest
tree12__cell_entropy,cell_entropy,marginal_informational,4.0842712632252525e-05,California,Random Forest
tree12__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,3.592380108307318e-05,California,Random Forest
tree12__marginal_entropy_std,marginal_entropy_std,marginal_informational,1.5894918770489858e-05,California,Random Forest
tree12__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,4.304460070871246e-05,California,Random Forest
tree12__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,4.24677013181682e-05,California,Random Forest
tree12__mahalanobis,mahalanobis,interaction_statistical,0.0004965509200219284,California,Random Forest
tree12__covariance_trace,covariance_trace,interaction_statistical,1.2746420331543927e-05,California,Random Forest
tree12__covariance_logdet,covariance_logdet,interaction_statistical,6.493184018163144e-05,California,Random Forest
tree12__mean_abs_correlation,mean_abs_correlation,interaction_statistical,2.2467132184046264e-05,California,Random Forest
tree12__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,6.655319377148884e-05,California,Random Forest
tree12__covariance_condition_number,covariance_condition_number,interaction_statistical,4.1170291670548574e-05,California,Random Forest
tree12__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,2.972954102119964e-05,California,Random Forest
tree12__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,2.7575995946006577e-05,California,Random Forest
tree12__total_correlation,total_correlation,interaction_informational,3.053284587900449e-05,California,Random Forest
tree12__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,3.0563426556292334e-05,California,Random Forest
tree12__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,8.361636699992613e-05,California,Random Forest
tree12__log_count,log_count,base,9.669456236938227e-06,California,Random Forest
tree12__density,density,base,3.833334987474003e-05,California,Random Forest
tree12__n_beyond_2std,n_beyond_2std,base,0.00016801916629796112,California,Random Forest
tree12__partition_agreement_count,partition_agreement_count,base,0.00012034658342641248,California,Random Forest
tree12__leaf_depth,leaf_depth,base,0.0,California,Random Forest
tree13__dist_to_mean,dist_to_mean,point_based,0.0006666124917302806,California,Random Forest
tree13__normalized_dist,normalized_dist,point_based,0.0007529882153362796,California,Random Forest
tree13__cosine_dist,cosine_dist,point_based,0.0006561740041234053,California,Random Forest
tree13__dist_to_median,dist_to_median,point_based,0.001581711377739017,California,Random Forest
tree13__log_likelihood,log_likelihood,point_based,0.0011367799388708856,California,Random Forest
tree13__local_outlier_factor_score,local_outlier_factor_score,point_based,0.0015825492034371126,California,Random Forest
tree13__knn_distance_k,knn_distance_k,point_based,0.0008030244873012141,California,Random Forest
tree13__out_of_range_count,out_of_range_count,point_based,0.0010923473498722395,California,Random Forest
tree13__mean_norm,mean_norm,marginal_statistical,9.78831655097746e-05,California,Random Forest
tree13__std_norm,std_norm,marginal_statistical,7.207874553699856e-05,California,Random Forest
tree13__skew_norm,skew_norm,marginal_statistical,7.526764059386503e-05,California,Random Forest
tree13__kurtosis_norm,kurtosis_norm,marginal_statistical,0.00019593254906199813,California,Random Forest
tree13__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.00017663576271957477,California,Random Forest
tree13__iqr_norm,iqr_norm,marginal_statistical,2.9789368260348264e-05,California,Random Forest
tree13__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,2.1631280538250437e-05,California,Random Forest
